,timestamp,token_qty_values,tx_address,from_address,to_address,new_date,new_time
0,2018-06-08 01:45:00,582.48544,0x9ee54fec2959e34f87d6aeb9034b3e1f219e9cf1ea7ee0da23a544f024a4ee54,0x52541d2378db01db09aa099803f68a1b21f75845,0xe3f193ea7a8daaea4d8746922155ace06ef61ef2,2018-06-08,01:45:00
1,2018-06-08 02:49:10,1.0,0x3f71d7cc057338ca35384e3a358c96ad7aaa9ffb323cf095a6520b0463b01fb0,0xbf4c5e043f00f4979d5a2371451f216421d17501,0x9731b8ae6663aab0cf9bba583a594565b1b22bba,2018-06-08,02:49:10
2,2018-06-08 04:14:21,0.013925082655169136,0x281209a26bfacb6d8a810c13a2e47945b6a8b34ef06eab24078fa93c8cfb56ad,0x9731b8ae6663aab0cf9bba583a594565b1b22bba,0x6372861c1aa93fedef8fce18bc1fb9dd5e4906bb,2018-06-08,04:14:21
3,2018-06-08 04:14:21,0.0046350251175012215,0x281209a26bfacb6d8a810c13a2e47945b6a8b34ef06eab24078fa93c8cfb56ad,0x9731b8ae6663aab0cf9bba583a594565b1b22bba,0x72fd3946ff836623117349eb67b010acdbe1e1ee,2018-06-08,04:14:21
4,2018-06-08 04:14:21,0.013261507116764285,0x281209a26bfacb6d8a810c13a2e47945b6a8b34ef06eab24078fa93c8cfb56ad,0x9731b8ae6663aab0cf9bba583a594565b1b22bba,0x3ef76466a22d69a6cd4b2b511aecec5ec41bb819,2018-06-08,04:14:21
5,2018-06-08 04:14:21,0.049758161729031095,0x281209a26bfacb6d8a810c13a2e47945b6a8b34ef06eab24078fa93c8cfb56ad,0x9731b8ae6663aab0cf9bba583a594565b1b22bba,0xbe56bff75a1cb085674cc37a5c8746ff6c43c442,2018-06-08,04:14:21
6,2018-06-08 04:14:21,0.014256870424371562,0x281209a26bfacb6d8a810c13a2e47945b6a8b34ef06eab24078fa93c8cfb56ad,0x9731b8ae6663aab0cf9bba583a594565b1b22bba,0x85624bce6270542965c4ac74e8b9b07090388a83,2018-06-08,04:14:21
7,2018-06-08 04:14:21,0.0006535718870721139,0x281209a26bfacb6d8a810c13a2e47945b6a8b34ef06eab24078fa93c8cfb56ad,0x9731b8ae6663aab0cf9bba583a594565b1b22bba,0xa3fc0e196ca5f157b2f51cf889d3798a2a11dd91,2018-06-08,04:14:21
8,2018-06-08 04:14:21,0.006426679071194319,0x281209a26bfacb6d8a810c13a2e47945b6a8b34ef06eab24078fa93c8cfb56ad,0x9731b8ae6663aab0cf9bba583a594565b1b22bba,0x854f24443abcb92bdd862bde0debde5bafda8f4e,2018-06-08,04:14:21
9,2018-06-08 04:14:21,0.001768378791592264,0x281209a26bfacb6d8a810c13a2e47945b6a8b34ef06eab24078fa93c8cfb56ad,0x9731b8ae6663aab0cf9bba583a594565b1b22bba,0xe0683b4520c712bb3440a75655692bd9d6ffb6a9,2018-06-08,04:14:21
